,reviewText,overall,rating,TextBlobAnalysis,TextBlob_Sentiment,CNN_Sentiment
100899,This Water Defense Alarm System is easy to assemble and works well.  My one concern is that the alarm could be a bit louder.  It also would have been nice to have  a button to test the alarm.I wanted this because my hot water heater is 10 years old and a plumber suggested that in case my hot water heater leaks having a monitor would give me enough warning to shut off the hot water heater before a flood occurred.This took about 10 minutes to set up in my basement.  I inserted a nine volt battery into the alarm portion of the unit.  I used a picture hook to hang it on a wall.  I attached the cable as well as an eight foot extension cable and circled it around my hot water heater.  Clips are included to anchor the cable that can be nailed into a surface or stuck onto a surface.  I chose to stick them to my wall and around my hot water heater and they worked fine.I called Honeywell to see if there was any way to test the alarm portion of the unit.  My smoke detectors have a button I press.  This unit has none so I took a few drops of water on the cable and the alarm went off.  I then dried the cable and the alarm stopped.  It would have been nice to have a test button.The alarm sounded like the sound of a battery operated smoke detector alarm. It could be heard on the main floor of my house but could not be heard on the top floor with the television playing. Once the television was shut off it could be heard.If you are on the same floor as this unit or one floor above I think you should have no problem hearing it.  If you have a really big house or a basement and two floors and you have televisions or room air conditioning units you might want to test it to see if you can hear it. Considering many people have hot water heaters in their basements I wonder if there was a way to make the alarm louder?I feel more at ease now that I have this system in place.  That is what I wanted so I am pleased. It should warn me if my hot water heater leaks. I wish the alarm was a  bit louder but a system with a louder alarm would be much more costly so this works fine for me.,4.0,1,"[0.43333333333333335, 0.0, 0.24166666666666667, 0.0, 0.0, 0.25, 0.0, 0.33333333333333337, 0.0, -0.2, -0.2, 0.5, 0.3333333333333333, 0.0, 0.0, 0.4166666666666667, 0.5, 0.25, 0.45833333333333337]",1,1
100900,"This device works well, and is sensitive to water. I feared, at first, that it would be hard to assemble, but all I had to do  was plug in the extension cord into phone-like ""plugs"" and I was on my way. The hardest thing about this device is finding the 9 Volt Battery to place inside of it to get it to work. The battery is not included with the set.The only difficulty with this device, I foresee, is if the water heater or washer is located in an area of the house where it is difficult to hear the alarm going off, because it's quiet. For example, if someone has a water heater in the basement or in a side room, the alarm might not be heard for a time.Otherwise it's a good product.",3.0,1,"[0.1, -0.020833333333333343, 0.0, -0.16666666666666666, 0.7]",1,1
100901,"I have used this unit to warn me of any water leakages near the water filter unit.  Our 2.5 year old daughter sometimes turns the tap on and forgets to close the tap and we leaves a lot of water on the floor.  After we got this unit installed, it has been extremely useful to detect any water on the floor",5.0,1,"[0.1, 0.1, 0.3]",1,1
100902,"I like this pad for the most part.  I would recommend the contractor version that is 360 sq feet vs this roll. The larger roll is wider and covers a room's floor faster. So if you have a large room to do, look for the 360 sq foot roll.I did use this roll plus the larger roll together in my living room project. I couldn't tell a difference in thickness between the two even though various places list a 1mm difference.  Practically speaking the difference wasn't noticeable.The 100 sq foot roll I got was in worse shape than the contractor roll too. The plastic flap for sealing strips together had suffered storage rot. I din,t bother returning it for toile reasons. I just used good duct tape to seal the seams.  Knox tape and cheaper duct tape wouldn't stick to the plastic flaps.. Your mileage may vary.",4.0,1,"[0.5, 0.0, 0.0, 0.10714285714285714, 0.0, -0.4, 0.0, 0.0, 0.7, 0.0]",1,1
100903,"Look no further. This is simply the best price for some of the best felt underlayment you can get. similar brands at big box stores or specialty stores like lumber liquidators charge much much more, some 2 to 3 times more, for essentially the same thing. I can also say that after replacing carpet with 3/4&#34; wood flooring with this as the underlayment, my upstairs to downstairs noise has been reduced. i have three kids and it is harder to hear them upstairs from directly underneath. This can be good and bad, but it's not too quiet to be considered a &#34;bad&#34; thing.  I HIGHLY RECOMMEND THIS PRODUCT.",5.0,1,"[0.0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.0, -0.17499999999999993, 0.16]",1,1
100904,"This is Robert's 3 mm underlayment. I have not yet installed, but have done so with their 4 mm product # 70-193. I expect this to be of similar quality. See my other review on the 4mm.",5.0,1,"[0.0, 0.0, -0.125]",0,1
100906,"This was a competitive price for this product but the dimensions were not the same as the customary Roberts 70-190 felt.  I had to reconfigure the floor layout after I got the package open and discovered the size.Having said that, after I got the floor in the room seemed more insulated and warmer in the winter.  And it deadens the sound real nice.",5.0,1,"[0.0, 0.25, 0.6499999999999999]",1,1
100907,"This underlayment is the best.  It has a waterproof plastic barrier attached to a felt layer, so it does great with noise reduction, moisture resistance, and has insulating properties.  Was very easy to work with.....highly recommend.",5.0,1,"[1.0, 0.8, 0.3616666666666667]",1,1
100908,"Previously in 2 separate occasions , I installed 2 Pergo Planks Floor in my house using a ""silent"" colored green underlayment from HD. Later that green underlayment was no longer available then I used a silver colored underlayment still from HD. Both underlayments, achieve ""silent"" steps in the floor. Now I need to install Pergo in in one of the Bedrooms but those good quality underlayments were no longer available. I search and found it on Amazon. Initially I was not sure of its quality but because of encouraging reviews, I jump on it.The Robert's underlayment is as quite as the green/silver underlayment. The added feature is the physical softness feeling when you walk to such floor. It is so because the thickness of Robert's underlayment is more than half inch. I find it more enjoyable walking to this bedroom floor than the rest of the house.The cons, install in the floor only and don't allow any small excess to go to the wall. It will not flash the baseboard and trimming it, is hard. Besides, it is made in China.Other than that, I highly recommend such underlayment.",5.0,1,"[-0.12222222222222223, 0.06666666666666667, 0.0, 0.55, 0.0, -0.15, 0.0, 0.16666666666666669, 0.1875, -0.2916666666666667, 0.011666666666666667]",1,1
100909,Laid under 1000 sq ft of engineered floor. Went down very nicely. Stayed put while we were walking all over it during the installation. Radiant heating is getting through it (I was worried it wouldn't). Cheaper on Amazon than Home Depot. Definitely recommend.,5.0,1,"[0.0, 0.31222222222222223, 0.0, 0.0, 0.0, 0.0]",1,1
100910,"the item was lost in shipping, i have used the rotozip before and know it is a great product, thats why I am rating it so highly.",4.0,1,[0.48000000000000004],1,1
100911,"My hubby used this tool over the weekend to alter an earring display.These were his comments:Very versatile, light weight, plenty of power to do the job, very happy with the job it did, and the bag is great; everything store in it nicely.  The only thing he didn't like was how much heat it puts out - that is why I gave it 4 stars instead of 5.",4.0,1,"[0.6000000000000001, 0.1]",1,1
